-0.0106	10.4481282779784
-0.0103	11.6087015041869
-0.0098	13.7460641179472
-0.0089	18.2524096091141
-0.0088	18.8057576475832
-0.0087	19.3695309479993
-0.0086	19.9436669638034
-0.0084	21.1227156727868
-0.0083	21.7274412164824
-0.0082	22.342154691926
-0.0081	22.9667300439253
-0.008	23.601027840592
-0.0079	24.2448950847553
-0.0078	24.8981650426702
-0.0077	25.5606570908394
-0.0076	26.2321765817469
-0.0075	26.9125147292828
-0.0074	27.6014485146084
-0.0073	28.2987406131884
-0.0072	29.0041393436835
-0.0071	29.7173786393641
-0.007	30.438178042672
-0.0069	31.1662427235171
-0.0068	31.901263521856
-0.0067	32.6429170150581
-0.0066	33.3908656105159
-0.0065	34.1447576639122
-0.0064	34.9042276235041
-0.0063	35.6688962007349
-0.0062	36.4383705674261
-0.0061	37.2122445797511
-0.006	37.9900990291314
-0.0059	38.7715019201366
-0.0058	39.5560087754102
-0.0057	40.3431629675805
-0.0056	41.1324960780517
-0.0055	41.9235282825067
-0.0054	42.7157687628875
-0.0053	43.5087161455543
-0.0052	44.3018589652547
-0.0051	45.0946761544724
-0.005	45.8866375576542
-0.0049	46.6772044697481
-0.0048	47.46583019842
-0.0047	48.2519606492505
-0.0046	49.0350349331447
-0.0045	49.814485995129
-0.0044	50.5897412636401
-0.0043	51.3602233193537
-0.0042	52.1253505825368
-0.0041	52.8845380178501
-0.004	53.6371978554714
-0.0039	54.3827403273522
-0.0038	55.1205744173724
-0.0037	55.8501086241045
-0.0036	56.5707517348515
-0.0035	57.2819136095811
-0.0034	57.9830059733346
-0.0033	58.6734432156524
-0.0032	59.3526431955216
-0.0031	60.0200280503234
-0.003	60.6750250072246
-0.0029	61.3170671954408
-0.0028	61.9455944577719
-0.0027	62.5600541597997
-0.0026	63.1599019951231
-0.0025	63.7446027849983
-0.0024	64.3136312707499
-0.0023	64.866472897317
-0.0022	65.4026245863051
-0.0021	65.9215954969233
-0.002	66.4229077732014
-0.0019	66.9060972758958
-0.0018	67.3707142975207
-0.0017	67.8163242589636
-0.0016	68.2425083861775
-0.0015	68.6488643654749
-0.0014	69.0350069759919
-0.0013	69.4005686979291
-0.0012	69.7452002952277
-0.0011	70.0685713713863
-0.001	70.3703708971825
-0.0009	70.6503077091183
-0.0008	70.9081109774718
-0.0007	71.1435306429021
-0.0006	71.3563378206222
-0.0005	71.5463251712255
-0.0004	71.7133072373252
-0.0003	71.8571207452407
-0.0002	71.9776248710447
-0.0001	72.0747014703646
0	72.1482552714118
0.0001	72.1982140307991
0.0002	72.2245286517876
0.0003	72.2271732646948
0.0004	72.2061452692765
0.0005	72.1614653389873
0.0006	72.0931773871099
0.0007	72.0013484948297
0.0008	71.8860688014206
0.0009	71.7474513567933
0.001	71.585631936744
0.0011	71.4007688213259
0.0012	71.1930425368493
0.0013	70.962655562101
0.0014	70.7098319994496
0.0015	70.4348172115867
0.0016	70.1378774247267
0.0017	69.8192992991647
0.0018	69.4793894681611
0.0019	69.1184740461918
0.002	68.7368981076668
0.0021	68.3350251372845
0.0022	67.9132364532462
0.0023	67.4719306046115
0.0024	67.0115227441272
0.0025	66.5324439779102
0.0026	66.0351406934097
0.0027	65.5200738671128
0.0028	64.9877183534954
0.0029	64.4385621567503
0.003	63.8731056868546
0.0031	63.2918610015588
0.0032	62.6953510359007
0.0033	62.084108820863
0.0034	61.4586766928009
0.0035	60.8196054952753
0.0036	60.1674537749255
0.0037	59.5027869730159
0.0038	58.8261766142818
0.0039	58.1381994946907
0.004	57.4394368697176
0.0041	56.7304736447167
0.0042	56.0118975689467
0.0043	55.2842984347804
0.0044	54.5482672836013
0.0045	53.804395619851
0.0046	53.0532746346592
0.0047	52.2954944404434
0.0048	51.5316433178244
0.0049	50.7623069761544
0.005	49.9880678289093
0.0051	49.2095042851392
0.0052	48.4271900581227
0.0053	47.6416934923099
0.0054	46.8535769095828
0.0055	46.0633959758012
0.0056	45.2716990885401
0.0057	44.4790267868624
0.0058	43.6859111839052
0.0059	42.892875422994
0.006	42.100433157933
0.0061	41.3090880580535
0.0062	40.5193333385335
0.0063	39.7316513164394
0.0064	38.9465129928681
0.0065	38.1643776615066
0.0066	37.3856925438562
0.0067	36.6108924513051
0.0068	35.8403994741685
0.0069	35.0746226977499
0.007	34.3139579454174
0.0071	33.5587875486259
0.0072	32.8094801437561
0.0073	32.0663904955856
0.0074	31.3298593471478
0.0075	30.6002132956814
0.0076	29.8777646943225
0.0077	29.1628115791368
0.0078	28.4556376210455
0.0079	27.7565121021499
0.008	27.0656899159166
0.0081	26.3834115906453
0.0082	25.7099033356012
0.0083	25.045377109158
0.0084	24.3900307082655
0.0087	22.480838456823
0.0088	21.8639103633601
0.0089	21.2569431901468
0.009	20.6600527447611
0.0092	19.4969004919448
0.0093	18.9308062344392
0.0094	18.3751243103041
0.0095	17.829907977207
0.0097	16.7710268645526
0.0105	12.9570901637389
0.0107	12.1079561964598
0.0111	10.531476088013
