38	-0.0112
43	-0.0224
64	-0.0336
86	-0.0448
106	-0.056
126	-0.0672
146	-0.0784
166	-0.0896
186	-0.1008
205	-0.112
227	-0.1232
243	-0.1344
267	-0.1456
286	-0.1458
305	-0.1399
327	-0.134
346	-0.1317
366	-0.1294
384	-0.1345
403	-0.131
425	-0.1275
444	-0.1326
465	-0.1377
485	-0.1342
505	-0.1441
525	-0.154
544	-0.1615
564	-0.158
585	-0.1545
603	-0.151
625	-0.1487
643	-0.1464
665	-0.1563
683	-0.1491
705	-0.1395
725	-0.1397
744	-0.1399
765	-0.1388
785	-0.1414
804	-0.1403
825	-0.1392
844	-0.1333
866	-0.1298
885	-0.1275
905	-0.1228
925	-0.1181
944	-0.1244
964	-0.1197
985	-0.1174
1004	-0.1151
1025	-0.1141
1045	-0.1094
1065	-0.1047
1084	-0.1061
1105	-0.1026
1125	-0.09910002
1144	-0.09440003
1165	-0.08850002
1185	-0.09110002
1204	-0.08880002
1225	-0.08650002
1245	-0.09160002
1265	-0.08690002
1285	-0.08340002
1305	-0.08110002
1324	-0.08250002
1344	-0.08390002
1364	-0.08160002
1385	-0.08050002
1405	-0.07580002
1424	-0.07470003
1444	-0.07360002
1465	-0.06890003
1485	-0.07400002
1504	-0.07050002
1524	-0.06700002
1544	-0.06350002
1565	-0.06240002
1585	-0.05770002
1605	-0.06030002
1624	-0.06900002
1644	-0.07770002
1664	-0.07180002
1685	-0.07070002
1707	-0.06600002
1727	-0.07110002
1744	-0.07620002
1764	-0.07880002
1786	-0.09000002
1807	-0.09380002
1826	-0.09270002
1845	-0.09160002
1868	-0.08810002
1884	-0.08580001
1907	-0.08230001
1926	-0.07390001
1946	-0.07410002
1966	-0.07550002
1985	-0.07570002
2006	-0.06850002
2026	-0.06750002
2046	-0.06770002
2066	-0.06670002
2089	-0.06810002
2105	-0.06830002
2126	-0.06240002
2145	-0.06260002
2165	-0.06280003
2185	-0.05810003
2205	-0.05340002
2225	-0.04990003
2245	-0.04890003
2265	-0.04790003
2285	-0.04440003
2305	-0.04340003
2324	-0.04110003
2344	-0.03880003
2365	-0.03160003
2385	-0.03180003
2406	-0.03200003
2424	-0.04070003
2444	-0.04090003
2465	-0.04110003
2485	-0.03760003
2506	-0.03170003
2526	-0.03550003
2544	-0.03080003
2565	-0.02610003
2586	-0.02750003
2604	-0.03500003
2624	-0.03270002
2645	-0.04020002
2664	-0.03920003
2684	-0.03820003
2705	-0.04690003
2724	-0.04590003
2745	-0.04610003
2764	-0.05730003
2784	-0.05140003
2804	-0.04910003
2824	-0.04200003
2844	-0.03490002
2866	-0.03510002
2884	-0.03530002
2904	-0.02450002
2924	-0.02830002
2944	-0.02480002
2964	-0.02380002
2986	-0.01910003
3004	-0.01440003
3024	-0.008500026
3045	-0.009900026
3064	-0.007600026
3084	-0.005300026
3105	0.0005999738
3124	-0.004500026
3144	-0.009600027
3164	-0.008600026
3185	-0.005100026
3204	-0.002800026
3223	-0.0005000262
3245	-0.005600026
3266	-0.0009000264
3284	-0.003500026
3306	-0.002500026
3323	-0.001500026
3345	-0.006600027
3364	-0.005600026
3385	-0.002100026
3405	0.001399974
3426	0.007299974
3446	0.007099974
3464	0.006899974
3484	0.007899974
3501	0.01259997
3522	0.002599973
3543	0.002399973
3562	-0.003900027
3582	-0.01140003
3603	-0.01280003
3622	-0.01060003
3643	-0.008400027
3662	0.003599973
3682	0.004599974
3702	-0.001700026
3721	-0.006800027
3744	-0.002100027
3763	0.001399973
3782	0.002399974
3802	0.004699973
3822	-0.0004000268
3846	0.001899973
3863	0.006599973
3883	0.01249997
3903	0.01229997
3922	0.008399974
3944	0.01069997
3963	0.01049997
3983	0.01399997
4004	0.01499997
4024	0.01599997
4045	0.01699997
4064	0.01929997
4084	0.01669998
4104	0.004299975
4124	0.005299975
4144	0.008799976
4164	0.008599976
4184	0.008399976
4204	0.01069998
4224	0.01419998
4244	0.01649998
4263	0.01749998
4284	0.01849998
4304	0.009799976
4324	0.01199998
4345	0.01789998
4364	0.02259997
4384	0.02609997
4404	0.02219997
4424	0.02689997
4445	0.02909997
4464	0.03499997
4484	0.03599997
4504	0.02969997
4524	0.03069997
4545	0.02439997
4564	0.01929997
4584	0.01789997
4604	0.01529997
4624	0.01139997
4645	0.01239997
4664	0.003599972
4685	0.004599972
4704	-0.001700028
4726	0.005399972
4744	0.01249997
4764	0.01349997
4785	0.01569997
4805	0.01919997
4824	0.02269997
4845	0.01879997
4865	0.01489997
